rep,site,site_code,date,microsite_number,microsite,shrub_ID,shrub_number,total_shrub,microsite_lat,microsite_long,shrub_lat,shrub_long,x,y,z,ground_temp,RH,handheld_temp,camera1_lat,camera1_long,camera2_lat,camera2_long,pendant1_lat,pendant1_long,pendant2_lat,pendant2_long,,
429,Cuyama,Cuyama_1,05/10/2023,1,Density,1,1,14,34.84879,-119.48412,34.84867,-119.48421,310,306,133,18.05,51.02,23,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
430,Cuyama,Cuyama_1,05/10/2023,1,Density,2,2,14,34.84879,-119.48412,34.84874,-119.48428,329,275,136,19.13,49.49,10.8,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
431,Cuyama,Cuyama_1,05/10/2023,1,Density,3,3,14,34.84879,-119.48412,34.84882,-119.48426,258,208,122,18.94,48.52,12.7,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
432,Cuyama,Cuyama_1,05/10/2023,1,Density,4,4,14,34.84879,-119.48412,34.84892,-119.48418,301,174,90,19.08,49.81,25.2,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
433,Cuyama,Cuyama_1,05/10/2023,1,Density,5,5,14,34.84879,-119.48412,34.84894,-119.4841,236,190,117,18.72,45.1,15,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
434,Cuyama,Cuyama_1,05/10/2023,1,Density,6,6,14,34.84879,-119.48412,34.84896,-119.48405,479,296,188,19.49,47.43,15.8,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
435,Cuyama,Cuyama_1,05/10/2023,1,Density,7,7,14,34.84879,-119.48412,34.84892,-119.48399,543,358,193,20.31,44.04,16.2,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
436,Cuyama,Cuyama_1,05/10/2023,1,Density,8,8,14,34.84879,-119.48412,34.84889,-119.48411,314,220,180,20.47,44.71,13.5,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
437,Cuyama,Cuyama_1,05/10/2023,1,Density,9,9,14,34.84879,-119.48412,34.84882,-119.48412,287,276,132,17.75,48.07,28.2,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
438,Cuyama,Cuyama_1,05/10/2023,1,Density,10,10,14,34.84879,-119.48412,34.84882,-119.48399,470,387,165,17.92,47.07,11.4,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
439,Cuyama,Cuyama_1,05/10/2023,1,Density,11,11,14,34.84879,-119.48412,34.84875,-119.48398,352,280,216,17.17,49.59,10.5,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
440,Cuyama,Cuyama_1,05/10/2023,1,Density,12,12,14,34.84879,-119.48412,34.84874,-119.48393,332,317,162,17.83,46.94,11.4,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
441,Cuyama,Cuyama_1,05/10/2023,1,Density,13,13,14,34.84879,-119.48412,34.84865,-119.48393,490,418,124,17.29,47.88,9.7,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
442,Cuyama,Cuyama_1,05/10/2023,1,Density,14,14,14,34.84879,-119.48412,34.84877,-119.48405,224,183,108,18.03,48.52,11.2,34.84866,-119.48425,34.84889,-119.48391,34.84867,-119.48421,34.84882,-119.48412,,
443,Cuyama,Cuyama_1,05/10/2023,2,Density,15,1,13,34.84917,-119.48436,34.84901,-119.48436,457,422,127,16.71,51.35,13.2,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
444,Cuyama,Cuyama_1,05/10/2023,2,Density,16,2,13,34.84917,-119.48436,34.84911,-119.48445,404,358,148,17.39,50.21,6.9,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
445,Cuyama,Cuyama_1,05/10/2023,2,Density,17,3,13,34.84917,-119.48436,34.84915,-119.48448,269,254,144,17.32,52.33,9.8,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
446,Cuyama,Cuyama_1,05/10/2023,2,Density,18,4,13,34.84917,-119.48436,34.84922,-119.48441,320,287,132,17.15,52.69,6.8,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
447,Cuyama,Cuyama_1,05/10/2023,2,Density,19,5,13,34.84917,-119.48436,34.84922,-119.48439,367,296,130,17.38,52.53,9.6,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
448,Cuyama,Cuyama_1,05/10/2023,2,Density,20,6,13,34.84917,-119.48436,34.84929,-119.48425,410,365,144,18.23,50.18,10.6,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
449,Cuyama,Cuyama_1,05/10/2023,2,Density,21,7,13,34.84917,-119.48436,34.84934,-119.4842,480,322,153,18.63,50.52,20.8,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
450,Cuyama,Cuyama_1,05/10/2023,2,Density,22,8,13,34.84917,-119.48436,34.84928,-119.48416,266,233,117,19.65,52.44,21.1,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
451,Cuyama,Cuyama_1,05/10/2023,2,Density,23,9,13,34.84917,-119.48436,34.84921,-119.48411,511,450,158,19.11,46.68,12,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
452,Cuyama,Cuyama_1,05/10/2023,2,Density,24,10,13,34.84917,-119.48436,34.84917,-119.48407,356,340,130,18.8,48.02,13.3,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
453,Cuyama,Cuyama_1,05/10/2023,2,Density,25,11,13,34.84917,-119.48436,34.84916,-119.4842,329,318,130,19.21,46.42,12.2,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
454,Cuyama,Cuyama_1,05/10/2023,2,Density,26,12,13,34.84917,-119.48436,34.84911,-119.48419,442,383,148,18.12,48.23,13.3,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
455,Cuyama,Cuyama_1,05/10/2023,2,Density,27,13,13,34.84917,-119.48436,34.84904,-119.48426,394,359,154,17.74,50.21,13.2,34.84935,-119.48439,34.849,-119.48431,34.84901,-119.48436,34.84934,-119.4842,,
478,Cuyama,Cuyama_1,05/10/2023,1,Open,,,,34.8482,-119.48393,,,,,,22.29,42.7,28.3,34.84835,-119.4838,34.84803,-119.48404,34.8482,-119.48393,34.8482,-119.48393,,
479,Cuyama,Cuyama_1,05/10/2023,1,Open,,,,34.8482,-119.48393,,,,,,18.29,46.75,20.8,34.84835,-119.4838,34.84803,-119.48404,34.8482,-119.48393,34.8482,-119.48393,,
480,Cuyama,Cuyama_1,05/10/2023,2,Open,,,,34.84853,-119.48433,,,,,,17.19,55.31,24.4,34.84837,-119.48441,34.84867,-119.48428,34.84853,-119.48433,34.84853,-119.48433,,
481,Cuyama,Cuyama_1,05/10/2023,2,Open,,,,34.84853,-119.48433,,,,,,19.85,45.76,30.2,34.84837,-119.48441,34.84867,-119.48428,34.84853,-119.48433,34.84853,-119.48433,,
58,Carrizo,Carrizo_4,04/20/2023,1,Density,50,1,11,35.11959,-119.62891,35.1196,-119.629,410,312,124,17.26,33.58,13,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
59,Carrizo,Carrizo_4,04/20/2023,1,Density,51,2,11,35.11959,-119.62891,35.11969,-119.62907,290,257,147,17.14,36.55,25.2,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
60,Carrizo,Carrizo_4,04/20/2023,1,Density,52,3,11,35.11959,-119.62891,35.11969,-119.6289,463,279,141,17.95,36.66,20.1,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
61,Carrizo,Carrizo_4,04/20/2023,1,Density,53,4,11,35.11959,-119.62891,35.11967,-119.62882,243,235,119,17.3,36.63,22,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
62,Carrizo,Carrizo_4,04/20/2023,1,Density,54,5,11,35.11959,-119.62891,35.11967,-119.62877,291,255,135,16.88,35.71,23.4,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
63,Carrizo,Carrizo_4,04/20/2023,1,Density,55,6,11,35.11959,-119.62891,35.11965,-119.62871,430,243,115,17.06,36.88,13,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
64,Carrizo,Carrizo_4,04/20/2023,1,Density,56,7,11,35.11959,-119.62891,35.11956,-119.62884,250,206,127,17.18,35,17.4,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
65,Carrizo,Carrizo_4,04/20/2023,1,Density,57,8,11,35.11959,-119.62891,35.11949,-119.6288,314,245,124,17.65,33.85,11.8,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
66,Carrizo,Carrizo_4,04/20/2023,1,Density,58,9,11,35.11959,-119.62891,35.11949,-119.6289,212,182,114,17.77,34.73,14.8,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
67,Carrizo,Carrizo_4,04/20/2023,1,Density,59,10,11,35.11959,-119.62891,35.11945,-119.62898,398,281,120,16.71,35.4,13.6,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
68,Carrizo,Carrizo_4,04/20/2023,1,Density,60,11,11,35.11959,-119.62891,35.11951,-119.62896,237,182,99,16.64,35.18,12.9,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
69,Carrizo,Carrizo_4,04/20/2023,1,Open,,,,35.11994,-119.2885,,,,,,17.31,35.67,33.5,35.11982,-119.62901,35.12006,-119.62871,35.11982,-119.62901,35.12006,-119.62871,,
70,Carrizo,Carrizo_4,04/20/2023,1,Open,,,,35.11994,-119.2885,,,,,,16.48,36.19,30.9,35.11982,-119.62901,35.12006,-119.62871,35.11982,-119.62901,35.12006,-119.62871,,
71,Carrizo,Carrizo_4,04/20/2023,2,Open,,,,35.11888,-119.62764,,,,,,15.42,37.38,20.7,35.11875,-119.62788,35.11895,-119.62751,35.11875,-119.62788,35.11895,-119.62751,,
72,Carrizo,Carrizo_4,04/20/2023,2,Open,,,,35.11888,-119.62764,,,,,,17.97,34.68,30.2,35.11875,-119.62788,35.11895,-119.62751,35.11875,-119.62788,35.11895,-119.62751,,
73,Carrizo,Carrizo_4,04/20/2023,2,Density,61,1,10,35.11943,-119.6282,35.11931,-119.62838,330,291,140,17.54,34.38,19.6,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
74,Carrizo,Carrizo_4,04/20/2023,2,Density,62,2,10,35.11943,-119.6282,35.11953,-119.62814,288,223,134,16.36,35.55,12.7,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
75,Carrizo,Carrizo_4,04/20/2023,2,Density,63,3,10,35.11943,-119.6282,35.11961,-119.62805,372,250,114,17.18,36.22,14,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
76,Carrizo,Carrizo_4,04/20/2023,2,Density,64,4,10,35.11943,-119.6282,35.11949,-119.62812,340,230,157,16.83,35.91,14,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
77,Carrizo,Carrizo_4,04/20/2023,2,Density,65,5,10,35.11943,-119.6282,35.11948,-119.62814,285,220,179,16.97,31.96,15.3,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
78,Carrizo,Carrizo_4,04/20/2023,2,Density,66,6,10,35.11943,-119.6282,35.11944,-119.62811,437,385,176,16.85,34.78,15.7,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
79,Carrizo,Carrizo_4,04/20/2023,2,Density,67,7,10,35.11943,-119.6282,35.1194,-119.62821,204,186,90,16.55,36.18,19.7,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
80,Carrizo,Carrizo_4,04/20/2023,2,Density,68,8,10,35.11943,-119.6282,35.11928,-119.62825,348,305,158,18,34.88,14.4,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
81,Carrizo,Carrizo_4,04/20/2023,2,Density,69,9,10,35.11943,-119.6282,35.1193,-119.62836,347,286,112,18.01,33.16,14,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
82,Carrizo,Carrizo_4,04/20/2023,2,Density,70,10,10,35.11943,-119.6282,35.1193,-119.62838,268,206,118,18.88,33.55,14,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
217,Carrizo,Carrizo_4,04/28/2023,1,Density,50,1,11,35.11959,-119.62891,35.1196,-119.629,410,312,124,32.18,25.15,29.5,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
218,Carrizo,Carrizo_4,04/28/2023,1,Density,51,2,11,35.11959,-119.62891,35.11969,-119.62907,290,257,147,32.55,25.56,41.5,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
219,Carrizo,Carrizo_4,04/28/2023,1,Density,52,3,11,35.11959,-119.62891,35.11969,-119.6289,463,279,141,32.23,27.21,34,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
220,Carrizo,Carrizo_4,04/28/2023,1,Density,53,4,11,35.11959,-119.62891,35.11967,-119.62882,243,235,119,32.28,25.84,34.1,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
221,Carrizo,Carrizo_4,04/28/2023,1,Density,54,5,11,35.11959,-119.62891,35.11967,-119.62877,291,255,135,32.68,25.31,39.4,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
222,Carrizo,Carrizo_4,04/28/2023,1,Density,55,6,11,35.11959,-119.62891,35.11965,-119.62871,430,243,115,32.37,25.49,32.8,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
223,Carrizo,Carrizo_4,04/28/2023,1,Density,56,7,11,35.11959,-119.62891,35.11956,-119.62884,250,206,127,31.75,27.92,33.3,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
224,Carrizo,Carrizo_4,04/28/2023,1,Density,57,8,11,35.11959,-119.62891,35.11949,-119.6288,314,245,124,31.78,26.43,28.2,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
225,Carrizo,Carrizo_4,04/28/2023,1,Density,58,9,11,35.11959,-119.62891,35.11949,-119.6289,212,182,114,32.01,27.03,42.9,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
226,Carrizo,Carrizo_4,04/28/2023,1,Density,59,10,11,35.11959,-119.62891,35.11945,-119.62898,398,281,120,32.55,27.48,33.4,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
227,Carrizo,Carrizo_4,04/28/2023,1,Density,60,11,11,35.11959,-119.62891,35.11951,-119.62896,237,182,99,31.78,27.03,28.5,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
228,Carrizo,Carrizo_4,04/28/2023,1,Open,,,,35.11994,-119.2885,,,,,,31.25,26.59,41.9,35.11982,-119.62901,35.12006,-119.62871,35.11982,-119.62901,35.12006,-119.62871,,
229,Carrizo,Carrizo_4,04/28/2023,1,Open,,,,35.11994,-119.2885,,,,,,31.24,26.51,38.8,35.11982,-119.62901,35.12006,-119.62871,35.11982,-119.62901,35.12006,-119.62871,,
230,Carrizo,Carrizo_4,04/28/2023,2,Open,,,,35.11888,-119.62764,,,,,,33.78,24.2,45.9,35.11875,-119.62788,35.11895,-119.62751,35.11875,-119.62788,35.11895,-119.62751,,
231,Carrizo,Carrizo_4,04/28/2023,2,Open,,,,35.11888,-119.62764,,,,,,34.96,24.25,40.8,35.11875,-119.62788,35.11895,-119.62751,35.11875,-119.62788,35.11895,-119.62751,,
232,Carrizo,Carrizo_4,04/28/2023,2,Density,61,1,10,35.11943,-119.6282,35.11931,-119.62838,330,291,140,31.78,25.17,25.6,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
233,Carrizo,Carrizo_4,04/28/2023,2,Density,62,2,10,35.11943,-119.6282,35.11953,-119.62814,288,223,134,29.78,28.42,30.3,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
234,Carrizo,Carrizo_4,04/28/2023,2,Density,63,3,10,35.11943,-119.6282,35.11961,-119.62805,372,250,114,30.12,28.03,33.7,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
235,Carrizo,Carrizo_4,04/28/2023,2,Density,64,4,10,35.11943,-119.6282,35.11949,-119.62812,340,230,157,31.66,26.33,28.3,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
236,Carrizo,Carrizo_4,04/28/2023,2,Density,65,5,10,35.11943,-119.6282,35.11948,-119.62814,285,220,179,31.69,26.55,28.3,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
237,Carrizo,Carrizo_4,04/28/2023,2,Density,66,6,10,35.11943,-119.6282,35.11944,-119.62811,437,385,176,30.97,27.14,34.8,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
238,Carrizo,Carrizo_4,04/28/2023,2,Density,67,7,10,35.11943,-119.6282,35.1194,-119.62821,204,186,90,31.96,27.56,28.1,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
239,Carrizo,Carrizo_4,04/28/2023,2,Density,68,8,10,35.11943,-119.6282,35.11928,-119.62825,348,305,158,31.85,27.24,29.4,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
240,Carrizo,Carrizo_4,04/28/2023,2,Density,69,9,10,35.11943,-119.6282,35.1193,-119.62836,347,286,112,31.23,27.73,31.7,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
241,Carrizo,Carrizo_4,04/28/2023,2,Density,70,10,10,35.11943,-119.6282,35.1193,-119.62838,268,206,118,32.04,27.32,30.6,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
327,Carrizo,Carrizo_4,05/05/2023,1,Density,50,1,11,35.11959,-119.62891,35.1196,-119.629,410,312,124,18.14,41.09,17.3,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
328,Carrizo,Carrizo_4,05/05/2023,1,Density,51,2,11,35.11959,-119.62891,35.11969,-119.62907,290,257,147,16.45,46.67,18.6,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
329,Carrizo,Carrizo_4,05/05/2023,1,Density,52,3,11,35.11959,-119.62891,35.11969,-119.6289,463,279,141,15.92,47.36,13.7,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
330,Carrizo,Carrizo_4,05/05/2023,1,Density,53,4,11,35.11959,-119.62891,35.11967,-119.62882,243,235,119,15.62,47.01,12.7,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
331,Carrizo,Carrizo_4,05/05/2023,1,Density,54,5,11,35.11959,-119.62891,35.11967,-119.62877,291,255,135,16.05,44.35,20.3,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
332,Carrizo,Carrizo_4,05/05/2023,1,Density,55,6,11,35.11959,-119.62891,35.11965,-119.62871,430,243,115,15.84,45.34,13.5,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
333,Carrizo,Carrizo_4,05/05/2023,1,Density,56,7,11,35.11959,-119.62891,35.11956,-119.62884,250,206,127,15.73,46.39,13.1,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
334,Carrizo,Carrizo_4,05/05/2023,1,Density,57,8,11,35.11959,-119.62891,35.11949,-119.6288,314,245,124,14.86,47.77,13.1,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
335,Carrizo,Carrizo_4,05/05/2023,1,Density,58,9,11,35.11959,-119.62891,35.11949,-119.6289,212,182,114,15.07,48.2,12,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
336,Carrizo,Carrizo_4,05/05/2023,1,Density,59,10,11,35.11959,-119.62891,35.11945,-119.62898,398,281,120,15.45,48.61,14.8,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
337,Carrizo,Carrizo_4,05/05/2023,1,Density,60,11,11,35.11959,-119.62891,35.11951,-119.62896,237,182,99,14.99,50.17,18.3,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
338,Carrizo,Carrizo_4,05/05/2023,1,Open,,,,35.11994,-119.2885,,,,,,18.09,41.53,28.1,35.11982,-119.62901,35.12006,-119.62871,35.11982,-119.62901,35.12006,-119.62871,,
339,Carrizo,Carrizo_4,05/05/2023,1,Open,,,,35.11994,-119.2885,,,,,,19.04,41.31,26.8,35.11982,-119.62901,35.12006,-119.62871,35.11982,-119.62901,35.12006,-119.62871,,
340,Carrizo,Carrizo_4,05/05/2023,2,Open,,,,35.11888,-119.62764,,,,,,20.29,35.24,31.6,35.11875,-119.62788,35.11895,-119.62751,35.11875,-119.62788,35.11895,-119.62751,,
341,Carrizo,Carrizo_4,05/05/2023,2,Open,,,,35.11888,-119.62764,,,,,,28.95,37.52,28.9,35.11875,-119.62788,35.11895,-119.62751,35.11875,-119.62788,35.11895,-119.62751,,
342,Carrizo,Carrizo_4,05/05/2023,2,Density,61,1,10,35.11943,-119.6282,35.11931,-119.62838,330,291,140,16.76,43.73,19.3,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
343,Carrizo,Carrizo_4,05/05/2023,2,Density,62,2,10,35.11943,-119.6282,35.11953,-119.62814,288,223,134,14.65,49.19,12,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
344,Carrizo,Carrizo_4,05/05/2023,2,Density,63,3,10,35.11943,-119.6282,35.11961,-119.62805,372,250,114,15.51,49.45,12.5,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
345,Carrizo,Carrizo_4,05/05/2023,2,Density,64,4,10,35.11943,-119.6282,35.11949,-119.62812,340,230,157,18.66,41.98,19.1,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
346,Carrizo,Carrizo_4,05/05/2023,2,Density,65,5,10,35.11943,-119.6282,35.11948,-119.62814,285,220,179,19.1,44.54,24.7,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
347,Carrizo,Carrizo_4,05/05/2023,2,Density,66,6,10,35.11943,-119.6282,35.11944,-119.62811,437,385,176,17.81,42.54,15.8,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
348,Carrizo,Carrizo_4,05/05/2023,2,Density,67,7,10,35.11943,-119.6282,35.1194,-119.62821,204,186,90,18.08,44.11,25.2,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
349,Carrizo,Carrizo_4,05/05/2023,2,Density,68,8,10,35.11943,-119.6282,35.11928,-119.62825,348,305,158,17.01,42.55,17.3,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
350,Carrizo,Carrizo_4,05/05/2023,2,Density,69,9,10,35.11943,-119.6282,35.1193,-119.62836,347,286,112,17.93,46.19,18.1,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
351,Carrizo,Carrizo_4,05/05/2023,2,Density,70,10,10,35.11943,-119.6282,35.1193,-119.62838,268,206,118,16.41,44.82,16.3,35.11931,-119.62838,35.11959,-119.62802,35.11931,-119.62838,35.1193,-119.62838,,
486,Carrizo,Carrizo_4,05/11/2023,1,Density,50,1,11,35.11959,-119.62891,35.1196,-119.629,410,312,124,19.51,43.84,15,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
487,Carrizo,Carrizo_4,05/11/2023,1,Density,51,2,11,35.11959,-119.62891,35.11969,-119.62907,290,257,147,19.14,44.63,20.3,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
488,Carrizo,Carrizo_4,05/11/2023,1,Density,52,3,11,35.11959,-119.62891,35.11969,-119.6289,463,279,141,20.13,42.62,19.3,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
489,Carrizo,Carrizo_4,05/11/2023,1,Density,53,4,11,35.11959,-119.62891,35.11967,-119.62882,243,235,119,21.22,41.76,18.4,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
490,Carrizo,Carrizo_4,05/11/2023,1,Density,54,5,11,35.11959,-119.62891,35.11967,-119.62877,291,255,135,21.18,41.36,18,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
491,Carrizo,Carrizo_4,05/11/2023,1,Density,55,6,11,35.11959,-119.62891,35.11965,-119.62871,430,243,115,20.13,41.82,16.4,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
492,Carrizo,Carrizo_4,05/11/2023,1,Density,56,7,11,35.11959,-119.62891,35.11956,-119.62884,250,206,127,19.96,42.78,17.1,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
493,Carrizo,Carrizo_4,05/11/2023,1,Density,57,8,11,35.11959,-119.62891,35.11949,-119.6288,314,245,124,19.86,43.31,15.3,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
494,Carrizo,Carrizo_4,05/11/2023,1,Density,58,9,11,35.11959,-119.62891,35.11949,-119.6289,212,182,114,19.88,42.77,17.2,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
495,Carrizo,Carrizo_4,05/11/2023,1,Density,59,10,11,35.11959,-119.62891,35.11945,-119.62898,398,281,120,19.27,44.03,17.1,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
496,Carrizo,Carrizo_4,05/11/2023,1,Density,60,11,11,35.11959,-119.62891,35.11951,-119.62896,237,182,99,19.34,44.51,18.6,35.11959,-119.62918,35.1196,-119.62872,35.11959,-119.62891,35.11959,-119.62891,,
497,Carrizo,Carrizo_4,05/11/2023,1,Open,,,,35.11994,-119.2885,,,,,,20.57,42.6,31.6,35.11982,-119.62901,35.12006,-119.62871,35.11982,-119.62901,35.12006,-119.62871,,
